,timeline,x,y
129,21:19:33,967404.1724154864,1935270.888848323
130,21:19:33,967403.4085284086,1935270.8769705847
131,21:19:34,967402.6848459108,1935270.865717989
132,21:19:34,967402.0013679999,1935270.8550905378
133,21:19:34,967401.2374809243,1935270.8432127966
134,21:19:35,967400.5540030148,1935270.8325853497
135,21:19:35,967399.8303205237,1935270.8213327576
136,21:19:35,967399.1468426179,1935270.8107053055
137,21:19:36,967398.4633647164,1935270.8000778544
138,21:19:36,967397.6994776486,1935270.7882001156
139,21:19:36,967397.0159997484,1935270.777572667
140,21:19:37,967396.3727264323,1935270.7675703627
141,21:19:37,967395.5686347869,1935270.755067477
142,21:19:37,967394.88515689,1935270.7444400263
143,21:19:38,967394.1614591654,1935270.733187188
144,21:19:38,967393.4781642967,1935270.7225626572
145,21:19:39,967392.7145670288,1935270.7106895333
146,21:19:39,967391.9509697666,1935270.6988164114
147,21:19:39,967391.2677511605,1935270.6881930896
148,21:19:40,967390.6247218905,1935270.6781946728
149,21:19:40,967389.861124631,1935270.6663215468
150,21:19:40,967389.0975273727,1935270.6544484277
151,21:19:41,967388.3741194459,1935270.6432002033
152,21:19:41,967387.6909008535,1935270.6325768835
153,21:19:41,967386.9674929301,1935270.621328662
154,21:19:42,967386.2038956778,1935270.6094555394
155,21:19:42,967385.5206770885,1935270.5988322217
156,21:19:42,967384.7168905126,1935270.5863341982
157,21:19:43,967384.0738612557,1935270.5763357815
158,21:19:43,967383.3102640115,1935270.564462659
159,21:19:44,967382.5466667732,1935270.5525895343
160,21:19:44,967381.9036375176,1935270.5425911155
161,21:19:44,967381.1802296097,1935270.5313428952
162,21:19:45,967380.4166323737,1935270.51946977
163,21:19:45,967379.6530351413,1935270.5075966516
164,21:19:45,967379.0100058913,1935270.497598234
165,21:19:46,967378.246408662,1935270.4857251095
166,21:19:46,967377.482811434,1935270.4738519911
167,21:19:46,967376.7594035356,1935270.4626037648
168,21:19:47,967376.0761849673,1935270.451980447
169,21:19:47,967375.2723984175,1935270.4394824242
170,21:19:48,967374.5891798503,1935270.428859105
171,21:19:48,967373.8255826319,1935270.4169859805
172,21:19:48,967373.1021747414,1935270.4057377581
173,21:19:49,967372.4712659819,1935270.3770837463
174,21:19:49,967371.7361419817,1935270.21543936
175,21:19:49,967371.0823016858,1935269.9857745515
176,21:19:50,967370.4302242917,1935269.769944406
177,21:19:50,967369.7722539231,1935269.462431634
178,21:19:50,967369.2397404046,1935269.096015673
179,21:19:51,967368.6438390845,1935268.6855150142
180,21:19:51,967368.1190375026,1935268.241035434
181,21:19:52,967367.6055570035,1935267.7581692836
182,21:19:52,967367.0801254553,1935267.264166665
183,21:19:52,967366.6661326572,1935266.7705126777
184,21:19:53,967366.2155936774,1935266.2026745025
185,21:19:53,967365.7477634498,1935265.6333175465
186,21:19:53,967365.2999614438,1935265.0880788127
187,21:19:54,967364.8996516713,1935264.5811107997
188,21:19:54,967364.5182189052,1935263.9310914637
189,21:19:54,967364.349195564,1935263.3336481245
190,21:19:55,967364.2394444057,1935262.6383212155
191,21:19:55,967364.1695889788,1935261.9074580634
192,21:19:55,967364.2007087581,1935261.2103398389
193,21:19:56,967364.234186488,1935260.5318408469
194,21:19:56,967364.3620130509,1935259.862518413
195,21:19:57,967364.5354936029,1935259.0767807849
196,21:19:57,967364.7583996361,1935258.432062617
197,21:19:57,967365.0384398578,1935257.825600942
198,21:19:58,967365.3782078112,1935257.214293389
199,21:19:58,967365.7530002131,1935256.544755136
200,21:19:58,967366.0862393245,1935255.9487291647
201,21:19:59,967366.4197304834,1935255.35220376
202,21:19:59,967366.8399603575,1935254.698607005
203,21:19:59,967367.076020872,1935254.43866895
204,21:20:00,967367.1262875036,1935254.4119479915
205,21:20:00,967367.2639242287,1935254.3086305677
206,21:20:00,967367.4652423718,1935254.139018485
207,21:20:01,967367.4580459569,1935254.1454486332
208,21:20:01,967367.5240216391,1935254.0893204329
209,21:20:02,967367.515423201,1935254.096613096
210,21:20:02,967367.5174336584,1935254.0949059455
